英文称谓,名,中间名,姓,中文称谓,单位,部门,职务,商务地址 街道,商务地址 街道 2,商务地址 街道 3,商务地址 市/县,商务地址 省/市/自治区,商务地址 邮政编码,商务地址 国家/地区,住宅地址 街道,住宅地址 街道 2,住宅地址 街道 3,住宅地址 市/县,住宅地址 省/市/自治区,住宅地址 邮政编码,住宅地址 国家/地区,其他地址 街道,其他地址 街道 2,其他地址 街道 3,其他地址 市/县,其他地址 省/市/自治区,其他地址 邮政编码,其他地址 国家/地区,助理的电话,商务传真,商务电话,商务电话 2,回电话,车载电话,单位主要电话,住宅传真,住宅电话,住宅电话 2,ISDN,移动电话,其他传真,其他电话,寻呼机,主要电话,无绳电话,TTY/TDD 电话,电报,Internet 忙闲,办公地点,地点,电子邮件地址,电子邮件类型,电子邮件显示名称,电子邮件 2 地址,电子邮件 2 类型,电子邮件 2 显示名,电子邮件 3 地址,电子邮件 3 类型,电子邮件 3 显示名,附注,工作证号码,关键词,记帐信息,纪念日,经理姓名,类别,里程,敏感度,目录服务器,配偶,其他地址 - 邮箱,商务地址 - 邮箱,身份证编号,生日,私有,缩写,网页,性别,业余爱好,引用者,用户 1,用户 2,用户 3,用户 4,优先级,语言,帐户,职业,助理的姓名,住宅地址 - 邮箱,子女
,,,,北京中艺堂画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15810993290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,清苑斋画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13311238896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,明品斋画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13911941438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,怀素书斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13161019566，13691524278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京阳德轩画店,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13701005069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,权新视觉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13691269255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,九久艺术收藏馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15801296948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,春柳书法画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15942101700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,福宇书画缘,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010— 60722006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,空的空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18618133419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,欧尚画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18210918030 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京印象画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15330070928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,涛画廊-融·艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-65269563 13391880427 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,d-space,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010－64130817 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,小隐画馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13901045042 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,丹鹿缘画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(010)85865146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,UAArt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-65871305-8003 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京千手画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-52880669 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,瀚兰画苑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-- 69596102 15311828859 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,莼萃画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-59789491 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,邨上当代艺术沙龙,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-88517710 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,那面画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13552188496 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,东方阁美术馆 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13910550519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京空白艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86-10-57539202-8008 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,百艺泓画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13366128693 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京栗画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 15330222372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,草场地美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64325598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,雅林画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86－10－51369196      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,西蒙画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89579113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京罗丹画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-88459220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,文山阁画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13311291060 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,品红·度艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13521881146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺术联盟空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-57623059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,墨耕堂画院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-63024583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,蜜空间画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86-10-64055477 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,三宝轩画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13146561653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,慧空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-60572554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,On画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13810012292 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,三合空间画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gallerythree@126.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,凯旋北京马会空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010—59118888-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,一耕美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18301266718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,亦晨画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-8887 1878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,九至美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13718823875 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,金宝汇艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-85221193 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,金尚画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13911560323 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京瀚海博艺画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-84109768 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺森画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(010)82014962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,中方角画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86-10-59789345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺美画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86 10 8457 4550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,西雅东升国际画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13718928133， 010-51369287 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,高格艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13601159079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,美颂画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13811263557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,所染画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-67200148/13801106991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,环铁时代国际画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86-10-64352297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,经典艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86（10）8801 6540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,龙德轩当代艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86—15810587737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,01100001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010 5127 3204    135 2103 8537 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,熙丰艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86-10-59789855 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,古庙画院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63012119 13220121280 13683253690 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,雅颂画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-87215254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,静清文苑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-84186337 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,西门子艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86-10-59789845      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,圣典画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01058760919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,哪里哪里艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86 159 1080 3790 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,财智邦国际艺术会馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-64787088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,金水长德,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13703152428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,99起艺画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-84560488  0871-3531053  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,力源艺林画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010—82235288/82237173 13911861055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,红三房画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59789306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,马奈艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88469888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,大千画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 83169743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艾克画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-89578086 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,非画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86-10-64339347/+86-13466361919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,天安时间当代艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+8610 6559 8008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Em Art Gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-52083787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,盛世今来画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-65256631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,其他画廊.北京空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86 10-64319684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,视空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86-10-59789542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,经典境界艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+8610 8801 6540/13391553131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,宝萃斋画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-63012260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艾纵空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-52023918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,都美画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-87390246 87390245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,原色生活画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-57623071  010-64319816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,至高美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-82635831 82635836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,文雅阁画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13671267520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,文雅斋画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18611760599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺美仓画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84568415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,怡然画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86-10-64376816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,上上美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01089579853(总机) 01089578568(传真),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,宋庄画家村画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,电话：69598343，13901244283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,圣天阁艺术展览中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010—63363363/63361068/63362068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,现场3当代艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52023989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,欧艺得画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13810888707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,翰华堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13701188086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,哈特艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64353570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,观画艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13801337209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,金德瑞艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86-21-57643333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,古砚斋画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13811461685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,二万五千里文化传播中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(010)64387107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,点空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,导艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67469630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺品轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-63049671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,新锐艺术计划,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86 10 84566660/81970986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,力透空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82251369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,老甲艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81706445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,静清苑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-84704537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,硕华画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64651396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,玛蕊乐画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86 10 6431 0255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,三月空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86 10 5978 9371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,环碧堂画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-87746332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,德国柏林亚历山大·奥克斯画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86 10 84562054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,瀚宝轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15810562659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,贵点艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010－60573345     13161533351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MK2艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86(10)64311567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,雅棋文化,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-52091153   13601076816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,F2画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010 6432 8831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺术通道,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0086-10-64335080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京艺莱空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+ 86(10) 5807-4927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,墨宝美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64317767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,See+画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-59789266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,流动艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-59789209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北京缤纷现代艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-69592281   13810680108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,巴黎·北京摄影空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86 (0)10 5978 9262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,杰森画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-69590911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,布鲁姆画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010-59784824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
